sample,time,code,chan,trialIdx
3500115,3418.0810546875,350,1,193
3500166,3418.130859375,351,1,193
3500245,3418.2080078125,350,1,193
3500267,3418.2294921875,351,1,193
3500469,3418.4267578125,350,1,193
3500497,3418.4541015625,351,1,193
3500570,3418.525390625,350,1,193
3500598,3418.552734375,351,1,193
3500645,3418.5986328125,350,1,193
3500862,3418.810546875,103,-1,193
3500908,3418.85546875,351,1,193
3513298,3430.955078125,13,-1,194
3514321,3431.9541015625,1,-1,194
3514803,3432.4248046875,350,0,194
3514865,3432.4853515625,351,0,194
3521407,3438.8740234375,350,0,194
3521491,3438.9560546875,113,-1,194
3521950,3439.404296875,101,-1,194
3521992,3439.4453125,351,0,194
3534373,3451.5361328125,13,-1,195
3535397,3452.5361328125,1,-1,195
3538147,3455.2216796875,350,0,195
3538188,3455.26171875,351,0,195
3541999,3458.9833984375,350,0,195
3542114,3459.095703125,351,0,195
3542152,3459.1328125,350,0,195
3542206,3459.185546875,351,0,195
3542222,3459.201171875,350,0,195
3542314,3459.291015625,351,0,195
3542345,3459.3212890625,350,0,195
3542567,3459.5380859375,113,-1,195
3542613,3459.5830078125,351,0,195
3542665,3459.6337890625,350,0,195
3542772,3459.73828125,351,0,195
3542809,3459.7744140625,350,0,195
3543143,3460.1005859375,101,-1,195
3543183,3460.1396484375,351,0,195
3555576,3472.2421875,16,-1,196
3556599,3473.2412109375,1,-1,196
3563771,3480.2451171875,116,-1,196
3564001,3480.4697265625,350,1,196
3564281,3480.7431640625,103,-1,196
3564310,3480.771484375,351,1,196
3576697,3492.8681640625,16,-1,197
3577470,3493.623046875,350,1,197
3577499,3493.6513671875,351,1,197
3577721,3493.8681640625,1,-1,197
3578882,3495.001953125,350,1,197
3578915,3495.0341796875,351,1,197
3579579,3495.6826171875,350,0,197
3579641,3495.7431640625,351,0,197
3584892,3500.87109375,116,-1,197
3585143,3501.1162109375,350,1,197
3585362,3501.330078125,103,-1,197
3585380,3501.34765625,351,1,197
3597799,3513.4755859375,13,-1,198
3598820,3514.47265625,1,-1,198
3602493,3518.0595703125,350,0,198
3602522,3518.087890625,351,0,198
3602569,3518.1337890625,350,0,198
3602625,3518.1884765625,351,0,198
3602670,3518.232421875,350,0,198
3602707,3518.2685546875,351,0,198
3603196,3518.74609375,350,0,198
3603256,3518.8046875,351,0,198
3605853,3521.3408203125,350,0,198
3605898,3521.384765625,351,0,198
3605991,3521.4755859375,113,-1,198
3606114,3521.595703125,350,0,198
3606174,3521.654296875,351,0,198
3606250,3521.728515625,350,0,198
3606522,3521.994140625,101,-1,198
3606568,3522.0390625,351,0,198
3618993,3534.1728515625,16,-1,199
3620015,3535.1708984375,1,-1,199
3626951,3541.9443359375,350,1,199
3627020,3542.01171875,351,1,199
3627186,3542.173828125,116,-1,199
3627212,3542.19921875,350,1,199
3627282,3542.267578125,351,1,199
3627312,3542.296875,350,1,199
3627397,3542.3798828125,351,1,199
3627421,3542.4033203125,350,1,199
3627645,3542.6220703125,103,-1,199
3627680,3542.65625,351,1,199
3645468,3560.02734375,11,-1,200
3645861,3560.4111328125,350,0,200
3645922,3560.470703125,351,0,200
3645958,3560.505859375,350,0,200
3646014,3560.560546875,351,0,200
3646038,3560.583984375,350,0,200
3646071,3560.6162109375,351,0,200
3646124,3560.66796875,350,0,200
3646259,3560.7998046875,351,0,200
3646273,3560.8134765625,350,0,200
3646305,3560.8447265625,351,0,200
3646320,3560.859375,350,0,200
3646394,3560.931640625,351,0,200
3646461,3560.9970703125,350,0,200
3646491,3561.0263671875,1,-1,200
3646530,3561.064453125,351,0,200
3647061,3561.5830078125,350,0,200
3647136,3561.65625,351,0,200
3647274,3561.791015625,350,0,200
3647333,3561.8486328125,351,0,200
3647378,3561.892578125,350,0,200
3647506,3562.017578125,351,0,200
3647528,3562.0390625,350,0,200
3647762,3562.267578125,351,0,200
3647829,3562.3330078125,350,0,200
3647962,3562.462890625,351,0,200
3647976,3562.4765625,350,0,200
3648019,3562.5185546875,351,0,200
3648047,3562.5458984375,350,0,200
3648089,3562.5869140625,351,0,200
3648118,3562.615234375,350,0,200
3648146,3562.642578125,351,0,200
3648270,3562.763671875,350,0,200
3648319,3562.8115234375,351,0,200
3648377,3562.8681640625,350,0,200
3648421,3562.9111328125,351,0,200
3648471,3562.9599609375,350,0,200
3648533,3563.0205078125,351,0,200
3648615,3563.1005859375,350,0,200
3648675,3563.1591796875,351,0,200
3648751,3563.2333984375,350,0,200
3648817,3563.2978515625,351,0,200
3653374,3567.748046875,350,0,200
3653417,3567.7900390625,351,0,200
3653660,3568.02734375,111,-1,200
3654071,3568.4287109375,350,0,200
3654104,3568.4609375,351,0,200
3654255,3568.6083984375,350,0,200
3654459,3568.8076171875,351,0,200
3654466,3568.814453125,101,-1,200
3656083,3570.3935546875,14,-1,201
3657107,3571.3935546875,1,-1,201
3660700,3574.90234375,350,1,201
3660721,3574.9228515625,351,1,201
3660860,3575.05859375,350,1,201
3660875,3575.0732421875,351,1,201
3660933,3575.1298828125,350,1,201
3660960,3575.15625,351,1,201
3661021,3575.2158203125,350,1,201
3661068,3575.26171875,351,1,201
3664276,3578.39453125,114,-1,201
3664816,3578.921875,350,1,201
3664997,3579.0986328125,103,-1,201
3665027,3579.1279296875,351,1,201
3666612,3580.67578125,11,-1,202
3667635,3581.6748046875,1,-1,202
3667739,3581.7763671875,350,1,202
3667785,3581.8212890625,351,1,202
3674805,3588.6767578125,111,-1,202
3675063,3588.9287109375,350,0,202
3675318,3589.177734375,101,-1,202
3675341,3589.2001953125,351,0,202
3676916,3590.73828125,14,-1,203
3677939,3591.7373046875,1,-1,203
3685110,3598.740234375,114,-1,203
3685399,3599.0224609375,350,1,203
3685462,3599.083984375,351,1,203
3685498,3599.119140625,350,1,203
3685659,3599.2763671875,103,-1,203
3685698,3599.314453125,351,1,203
3687270,3600.849609375,14,-1,204
3688294,3601.849609375,1,-1,204
3692803,3606.2529296875,350,1,204
3692819,3606.2685546875,351,1,204
3695342,3608.732421875,350,1,204
3695369,3608.7587890625,351,1,204
3695464,3608.8515625,114,-1,204
3695590,3608.974609375,350,1,204
3695649,3609.0322265625,351,1,204
3695663,3609.0458984375,350,1,204
3695719,3609.1005859375,351,1,204
3695780,3609.16015625,350,1,204
3695897,3609.2744140625,351,1,204
3695935,3609.3115234375,350,1,204
3696151,3609.5224609375,103,-1,204
3696180,3609.55078125,351,1,204
3697761,3611.0947265625,14,-1,205
3698785,3612.0947265625,1,-1,205
3700377,3613.6494140625,350,0,205
3700432,3613.703125,351,0,205
3704325,3617.5048828125,350,1,205
3704381,3617.5595703125,351,1,205
3705468,3618.62109375,350,1,205
3705539,3618.6904296875,351,1,205
3705575,3618.7255859375,350,1,205
3705620,3618.76953125,351,1,205
3705735,3618.8818359375,350,1,205
3705759,3618.9052734375,351,1,205
3705954,3619.095703125,114,-1,205
3705976,3619.1171875,350,1,205
3706082,3619.220703125,351,1,205
3706106,3619.244140625,350,1,205
3706135,3619.2724609375,351,1,205
3706170,3619.306640625,350,1,205
3706232,3619.3671875,351,1,205
3706257,3619.3916015625,350,1,205
3706442,3619.572265625,103,-1,205
3706484,3619.61328125,351,1,205
3708047,3621.1396484375,14,-1,206
3709072,3622.140625,1,-1,206
3716242,3629.142578125,114,-1,206
3716570,3629.462890625,350,1,206
3716653,3629.5439453125,351,1,206
3716677,3629.5673828125,350,1,206
3716840,3629.7265625,103,-1,206
3716862,3629.748046875,351,1,206
3718437,3631.2861328125,11,-1,207
3719460,3632.28515625,1,-1,207
3723482,3636.212890625,350,1,207
3723529,3636.2587890625,351,1,207
3725451,3638.1357421875,350,0,207
3725572,3638.25390625,351,0,207
3725589,3638.2705078125,350,0,207
3725715,3638.3935546875,351,0,207
3725818,3638.494140625,350,0,207
3725992,3638.6640625,351,0,207
3726016,3638.6875,350,0,207
3726106,3638.775390625,351,0,207
3726145,3638.8134765625,350,0,207
3726167,3638.8349609375,351,0,207
3726182,3638.849609375,350,0,207
3726207,3638.8740234375,351,0,207
3726389,3639.0517578125,350,0,207
3726452,3639.11328125,351,0,207
3726599,3639.2568359375,350,0,207
3726632,3639.2890625,111,-1,207
3726664,3639.3203125,351,0,207
3726690,3639.345703125,350,0,207
3726723,3639.3779296875,351,0,207
3726755,3639.4091796875,350,0,207
3726849,3639.5009765625,351,0,207
3726871,3639.5224609375,350,0,207
3727053,3639.7001953125,351,0,207
3727074,3639.720703125,350,0,207
3727081,3639.7275390625,101,-1,207
3727114,3639.759765625,351,0,207
3728689,3641.2978515625,14,-1,208
3729713,3642.2978515625,1,-1,208
3733256,3645.7578125,350,0,208
3733304,3645.8046875,351,0,208
3735774,3648.216796875,350,1,208
3735836,3648.27734375,351,1,208
3735859,3648.2998046875,350,1,208
3735910,3648.349609375,351,1,208
3736020,3648.45703125,350,1,208
3736102,3648.537109375,351,1,208
3736883,3649.2998046875,114,-1,208
3737239,3649.6474609375,350,1,208
3737395,3649.7998046875,103,-1,208
3737411,3649.8154296875,351,1,208
3738991,3651.3583984375,11,-1,209
3739037,3651.4033203125,350,0,209
3739128,3651.4921875,351,0,209
3740016,3652.359375,1,-1,209
3744220,3656.46484375,350,1,209
3744312,3656.5546875,351,1,209
3747185,3659.3603515625,111,-1,209
3747660,3659.82421875,350,0,209
3747821,3659.9814453125,101,-1,209
3747834,3659.994140625,351,0,209
3749430,3661.552734375,11,-1,210
3749560,3661.6796875,350,1,210
3749647,3661.7646484375,351,1,210
3750454,3662.552734375,1,-1,210
3757625,3669.5556640625,111,-1,210
3758187,3670.1044921875,350,0,210
3758255,3670.1708984375,351,0,210
3758269,3670.1845703125,350,0,210
3758317,3670.2314453125,351,0,210
3758341,3670.2548828125,101,-1,210
3759939,3671.8154296875,14,-1,211
3760960,3672.8125,1,-1,211
3768131,3679.8154296875,114,-1,211
3768564,3680.23828125,350,1,211
3768763,3680.4326171875,103,-1,211
3768793,3680.4619140625,351,1,211
3770377,3682.0087890625,11,-1,212
3771401,3683.0087890625,1,-1,212
3776348,3687.83984375,350,0,212
3776382,3687.873046875,351,0,212
3776402,3687.892578125,350,0,212
3776446,3687.935546875,351,0,212
3778571,3690.0107421875,111,-1,212
3778828,3690.26171875,350,0,212
3778885,3690.3173828125,351,0,212
3778909,3690.3408203125,350,0,212
3779069,3690.4970703125,351,0,212
3779415,3690.8349609375,350,0,212
3779457,3690.8759765625,351,0,212
3779677,3691.0908203125,350,0,212
3779843,3691.2529296875,101,-1,212
3779863,3691.2724609375,351,0,212
3781448,3692.8203125,14,-1,213
3782471,3693.8193359375,1,-1,213
3782524,3693.87109375,350,1,213
3782627,3693.9716796875,351,1,213
3782676,3694.01953125,350,1,213
3782747,3694.0888671875,351,1,213
3782802,3694.142578125,350,1,213
3782916,3694.25390625,351,1,213
3782954,3694.291015625,350,1,213
3783030,3694.365234375,351,1,213
3783369,3694.6962890625,350,1,213
3783428,3694.75390625,351,1,213
3783520,3694.84375,350,1,213
3783579,3694.9013671875,351,1,213
3783919,3695.2333984375,350,1,213
3783948,3695.26171875,351,1,213
3784184,3695.4921875,350,1,213
3784223,3695.5302734375,351,1,213
3787780,3699.00390625,350,1,213
3787805,3699.0283203125,351,1,213
3789464,3700.6484375,350,1,213
3789536,3700.71875,351,1,213
3789643,3700.8232421875,114,-1,213
3789769,3700.9462890625,350,1,213
3789845,3701.0205078125,351,1,213
3789907,3701.0810546875,350,1,213
3790081,3701.2509765625,103,-1,213
3790137,3701.3056640625,351,1,213
3791684,3702.81640625,14,-1,214
3792706,3703.814453125,1,-1,214
3799875,3710.8154296875,114,-1,214
3800181,3711.1142578125,350,1,214
3800348,3711.27734375,103,-1,214
3800370,3711.298828125,351,1,214
3801953,3712.8447265625,14,-1,215
3802976,3713.84375,1,-1,215
3810146,3720.845703125,114,-1,215
3810466,3721.158203125,350,1,215
3810628,3721.31640625,103,-1,215
3810669,3721.3564453125,351,1,215
3812240,3722.890625,11,-1,216
3813263,3723.8896484375,1,-1,216
3820316,3730.77734375,350,0,216
3820435,3730.8935546875,111,-1,216
3820572,3731.02734375,351,0,216
3820642,3731.095703125,350,0,216
3820735,3731.1865234375,351,0,216
3820749,3731.2001953125,350,0,216
3820954,3731.400390625,101,-1,216
3820985,3731.4306640625,351,0,216
3822560,3732.96875,14,-1,217
3823585,3733.9697265625,1,-1,217
3824746,3735.103515625,350,0,217
3824797,3735.1533203125,351,0,217
3830227,3740.4560546875,350,1,217
3830288,3740.515625,351,1,217
3830755,3740.9716796875,114,-1,217
3831000,3741.2109375,350,1,217
3831177,3741.3837890625,103,-1,217
3831220,3741.42578125,351,1,217
3832779,3742.9482421875,11,-1,218
3833802,3743.947265625,1,-1,218
3839952,3749.953125,350,0,218
3840033,3750.0322265625,351,0,218
3840653,3750.6376953125,350,0,218
3840731,3750.7138671875,351,0,218
3840745,3750.7275390625,350,0,218
3840821,3750.8017578125,351,0,218
3840973,3750.9501953125,111,-1,218
3841230,3751.201171875,350,0,218
3841415,3751.3818359375,101,-1,218
3841457,3751.4228515625,351,0,218
3843013,3752.9423828125,14,-1,219
3844039,3753.9443359375,1,-1,219
3851207,3760.9443359375,114,-1,219
3851491,3761.2216796875,350,1,219
3851645,3761.3720703125,103,-1,219
3851714,3761.439453125,351,1,219
3853248,3762.9375,11,-1,220
3854273,3763.9384765625,1,-1,220
3855153,3764.7978515625,350,0,220
3855181,3764.8251953125,351,0,220
3855653,3765.2861328125,350,0,220
3855744,3765.375,351,0,220
3855835,3765.4638671875,350,0,220
3855891,3765.5185546875,351,0,220
3855927,3765.5537109375,350,0,220
3855999,3765.6240234375,351,0,220
3856117,3765.7392578125,350,0,220
3856178,3765.798828125,351,0,220
3858830,3768.388671875,350,1,220
3858902,3768.458984375,351,1,220
3860507,3770.0263671875,350,0,220
3860603,3770.1201171875,351,0,220
3860678,3770.193359375,350,0,220
3860738,3770.251953125,351,0,220
3861444,3770.94140625,111,-1,220
3861688,3771.1796875,350,0,220
3861875,3771.3623046875,101,-1,220
3861942,3771.427734375,351,0,220
3863497,3772.9462890625,11,-1,221
3864520,3773.9453125,1,-1,221
3864781,3774.2001953125,350,0,221
3864799,3774.2177734375,351,0,221
3867623,3776.9755859375,350,1,221
3867686,3777.037109375,351,1,221
3869624,3778.9296875,350,0,221
3869685,3778.9892578125,351,0,221
3871690,3780.947265625,111,-1,221
3871985,3781.2353515625,350,0,221
3872172,3781.41796875,101,-1,221
3872173,3781.4189453125,351,0,221
3873782,3782.990234375,11,-1,222
3874806,3783.990234375,1,-1,222
3875988,3785.14453125,350,1,222
3876003,3785.1591796875,351,1,222
3881162,3790.197265625,350,0,222
3881212,3790.24609375,351,0,222
3881976,3790.9921875,111,-1,222
3882246,3791.255859375,350,0,222
3882434,3791.439453125,101,-1,222
3882456,3791.4609375,351,0,222
3884032,3793,11,-1,223
3885056,3794,1,-1,223
3892227,3801.0029296875,111,-1,223
3892435,3801.2060546875,350,0,223
3892510,3801.279296875,351,0,223
3892535,3801.3037109375,350,0,223
3892736,3801.5,101,-1,223
3892755,3801.5185546875,351,0,223
3894338,3803.064453125,14,-1,224
3895362,3804.064453125,1,-1,224
3899481,3808.0869140625,350,1,224
3899550,3808.154296875,351,1,224
3899746,3808.345703125,350,1,224
3899803,3808.4013671875,351,1,224
3899830,3808.427734375,350,1,224
3899862,3808.458984375,351,1,224
3899937,3808.5322265625,350,1,224
3899994,3808.587890625,351,1,224
3900172,3808.76171875,350,1,224
3900209,3808.7978515625,351,1,224
3900758,3809.333984375,350,1,224
3900872,3809.4453125,351,1,224
3900905,3809.4775390625,350,1,224
3900939,3809.5107421875,351,1,224
3900981,3809.5517578125,350,1,224
3901035,3809.6044921875,351,1,224
3901059,3809.6279296875,350,1,224
3901116,3809.68359375,351,1,224
3901257,3809.8212890625,350,1,224
3901279,3809.8427734375,351,1,224
3901328,3809.890625,350,1,224
3901378,3809.939453125,351,1,224
3901499,3810.0576171875,350,1,224
3901541,3810.0986328125,351,1,224
3901864,3810.4140625,350,1,224
3901921,3810.4697265625,351,1,224
3901960,3810.5078125,350,1,224
3902013,3810.5595703125,351,1,224
3902038,3810.583984375,350,1,224
3902077,3810.6220703125,351,1,224
3902102,3810.646484375,350,1,224
3902158,3810.701171875,351,1,224
3902321,3810.8603515625,350,1,224
3902416,3810.953125,351,1,224
3902433,3810.9697265625,350,1,224
3902477,3811.0126953125,351,1,224
3902502,3811.037109375,350,1,224
3902532,3811.06640625,114,-1,224
3902539,3811.0732421875,351,1,224
3902586,3811.119140625,350,1,224
3902613,3811.1455078125,351,1,224
3903075,3811.5966796875,350,1,224
3903242,3811.759765625,103,-1,224
3903319,3811.8349609375,351,1,224
3904846,3813.326171875,11,-1,225
3905870,3814.326171875,1,-1,225
3913041,3821.3291015625,111,-1,225
3913340,3821.62109375,350,0,225
3913530,3821.806640625,101,-1,225
3913592,3821.8671875,351,0,225
3915132,3823.37109375,14,-1,226
3915239,3823.4755859375,350,1,226
3915261,3823.4970703125,351,1,226
3915275,3823.5107421875,350,1,226
3915301,3823.5361328125,351,1,226
3915326,3823.560546875,350,1,226
3915368,3823.6015625,351,1,226
3915406,3823.638671875,350,1,226
3915458,3823.689453125,351,1,226
3915490,3823.720703125,350,1,226
3915540,3823.76953125,351,1,226
3915566,3823.794921875,350,1,226
3915812,3824.03515625,351,1,226
3915818,3824.041015625,350,0,226
3915894,3824.115234375,351,0,226
3916156,3824.37109375,1,-1,226
3916625,3824.8291015625,350,1,226
3916749,3824.9501953125,351,1,226
3918720,3826.875,350,1,226
3918779,3826.9326171875,351,1,226
3923326,3831.373046875,114,-1,226
3923805,3831.8408203125,350,1,226
3923881,3831.9150390625,351,1,226
3923935,3831.9677734375,350,1,226
3924144,3832.171875,351,1,226
3924148,3832.17578125,103,-1,226
3925761,3833.7509765625,11,-1,227
3926785,3834.7509765625,1,-1,227
3933460,3841.26953125,350,0,227
3933527,3841.3349609375,351,0,227
3933956,3841.75390625,111,-1,227
3933962,3841.759765625,350,0,227
3934001,3841.7978515625,351,0,227
3934323,3842.1123046875,350,0,227
3934572,3842.35546875,101,-1,227
3934599,3842.3818359375,351,0,227
3936184,3843.9296875,11,-1,228
3937207,3844.9287109375,1,-1,228
3944378,3851.931640625,111,-1,228
3944689,3852.2353515625,350,1,228
3944731,3852.2763671875,351,1,228
3944764,3852.30859375,350,0,228
3945058,3852.595703125,101,-1,228
3945061,3852.5986328125,351,0,228
3946656,3854.15625,14,-1,229
3947392,3854.875,350,0,229
3947491,3854.9716796875,351,0,229
3947681,3855.1572265625,1,-1,229
3953491,3860.8310546875,350,1,229
3953609,3860.9462890625,351,1,229
3954852,3862.16015625,114,-1,229
3955221,3862.5205078125,350,1,229
3955385,3862.6806640625,351,1,229
3955392,3862.6875,103,-1,229
3956995,3864.2529296875,11,-1,230
3958018,3865.251953125,1,-1,230
3959091,3866.2998046875,350,0,230
3959203,3866.4091796875,351,0,230
3959245,3866.4501953125,350,0,230
3959296,3866.5,351,0,230
3959318,3866.521484375,350,0,230
3959337,3866.5400390625,351,0,230
3959376,3866.578125,350,0,230
3959429,3866.6298828125,351,0,230
3959511,3866.7099609375,350,0,230
3959591,3866.7880859375,351,0,230
3960385,3867.5634765625,350,0,230
3960432,3867.609375,351,0,230
3960463,3867.6396484375,350,0,230
3960533,3867.7080078125,351,0,230
3960619,3867.7919921875,350,0,230
3960668,3867.83984375,351,0,230
3965188,3872.25390625,111,-1,230
3965520,3872.578125,350,0,230
3965707,3872.7607421875,351,0,230
3965730,3872.783203125,350,0,230
3965847,3872.8974609375,101,-1,230
3965863,3872.9130859375,351,0,230
3967451,3874.4638671875,14,-1,231
3968474,3875.462890625,1,-1,231
3969789,3876.7470703125,350,1,231
3969809,3876.7666015625,351,1,231
3972869,3879.7548828125,350,1,231
3972956,3879.83984375,351,1,231
3975416,3882.2421875,350,1,231
3975448,3882.2734375,351,1,231
3975645,3882.4658203125,114,-1,231
3975683,3882.5029296875,350,0,231
3975731,3882.5498046875,351,0,231
3975921,3882.7353515625,350,1,231
3976105,3882.9150390625,103,-1,231
3976158,3882.966796875,351,1,231
3977704,3884.4765625,14,-1,232
3978728,3885.4765625,1,-1,232
3985897,3892.4775390625,114,-1,232
3986190,3892.763671875,350,1,232
3986358,3892.927734375,103,-1,232
3986390,3892.958984375,351,1,232
3987955,3894.4873046875,11,-1,233
3988978,3895.486328125,1,-1,233
3995233,3901.5947265625,350,0,233
3995333,3901.6923828125,351,0,233
3995437,3901.7939453125,350,0,233
3995474,3901.830078125,351,0,233
3995508,3901.86328125,350,0,233
3995538,3901.892578125,351,0,233
3995584,3901.9375,350,0,233
3995625,3901.9775390625,351,0,233
3995738,3902.087890625,350,0,233
3995879,3902.2255859375,351,0,233
3995930,3902.275390625,350,0,233
3996150,3902.490234375,111,-1,233
3996192,3902.53125,351,0,233
3996226,3902.564453125,350,0,233
3996281,3902.6181640625,351,0,233
3996300,3902.63671875,350,0,233
3996330,3902.666015625,351,0,233
3996376,3902.7109375,350,0,233
3996634,3902.962890625,351,0,233
3996844,3903.16796875,350,0,233
3997044,3903.36328125,351,0,233
3997067,3903.3857421875,350,0,233
3997109,3903.4267578125,351,0,233
3997173,3903.4892578125,350,0,233
3997258,3903.572265625,351,0,233
3997287,3903.6005859375,350,0,233
3997492,3903.80078125,101,-1,233
3997501,3903.8095703125,351,0,233
3999095,3905.3662109375,11,-1,234
4000119,3906.3662109375,1,-1,234
4003533,3909.7001953125,350,0,234
4003611,3909.7763671875,351,0,234
4006756,3912.84765625,350,0,234
4006838,3912.927734375,351,0,234
4006888,3912.9765625,350,0,234
4006971,3913.0576171875,351,0,234
4007124,3913.20703125,350,0,234
4007218,3913.298828125,351,0,234
4007289,3913.3681640625,111,-1,234
4007512,3913.5859375,350,0,234
4007678,3913.748046875,101,-1,234
4007723,3913.7919921875,351,0,234
4009291,3915.3232421875,14,-1,235
4010312,3916.3203125,1,-1,235
4014331,3920.2451171875,350,1,235
4014360,3920.2734375,351,1,235
4014399,3920.3115234375,350,1,235
4014454,3920.365234375,351,1,235
4014717,3920.6220703125,350,1,235
4014876,3920.77734375,351,1,235
4014918,3920.818359375,350,1,235
4015145,3921.0400390625,351,1,235
4015178,3921.072265625,350,1,235
4015198,3921.091796875,351,1,235
4015216,3921.109375,350,1,235
4015422,3921.310546875,351,1,235
4015436,3921.32421875,350,1,235
4015491,3921.3779296875,351,1,235
4015509,3921.3955078125,350,1,235
4015576,3921.4609375,351,1,235
4015774,3921.654296875,350,1,235
4015846,3921.724609375,351,1,235
4015888,3921.765625,350,1,235
4016065,3921.9384765625,351,1,235
4016079,3921.9521484375,350,1,235
4016335,3922.2021484375,351,1,235
4016358,3922.224609375,350,1,235
4016424,3922.2890625,351,1,235
4016450,3922.314453125,350,1,235
4016483,3922.3466796875,351,1,235
4016503,3922.3662109375,350,1,235
4016572,3922.43359375,351,1,235
4016597,3922.4580078125,350,1,235
4016734,3922.591796875,351,1,235
4016762,3922.619140625,350,1,235
4016830,3922.685546875,351,1,235
4016865,3922.7197265625,350,1,235
4017019,3922.8701171875,351,1,235
4017044,3922.89453125,350,1,235
4017090,3922.939453125,351,1,235
4017109,3922.9580078125,350,1,235
4017129,3922.9775390625,351,1,235
4017147,3922.9951171875,350,1,235
4017257,3923.1025390625,351,1,235
4017271,3923.1162109375,350,1,235
4017306,3923.150390625,351,1,235
4017325,3923.1689453125,350,1,235
4017344,3923.1875,351,1,235
4017362,3923.205078125,350,1,235
4017432,3923.2734375,351,1,235
4017459,3923.2998046875,350,1,235
4017482,3923.322265625,114,-1,235
4017517,3923.3564453125,351,1,235
4017543,3923.3818359375,350,1,235
4017558,3923.396484375,351,1,235
4017582,3923.419921875,350,1,235
4017634,3923.470703125,351,1,235
4017661,3923.4970703125,350,1,235
4017903,3923.7333984375,351,1,235
4017911,3923.7412109375,103,-1,235
4019524,3925.31640625,14,-1,236
4020547,3926.3154296875,1,-1,236
4025457,3931.1103515625,350,1,236
4025540,3931.19140625,351,1,236
4025576,3931.2265625,350,1,236
4025594,3931.244140625,351,1,236
4026006,3931.646484375,350,1,236
4026109,3931.7470703125,351,1,236
4026534,3932.162109375,350,1,236
4026727,3932.3505859375,351,1,236
4026866,3932.486328125,350,1,236
4026940,3932.55859375,351,1,236
4026960,3932.578125,350,1,236
4026976,3932.59375,351,1,236
4026991,3932.6083984375,350,1,236
4027116,3932.73046875,351,1,236
4027170,3932.783203125,350,1,236
4027276,3932.88671875,351,1,236
4027322,3932.931640625,350,1,236
4027377,3932.9853515625,351,1,236
4027391,3932.9990234375,350,1,236
4027448,3933.0546875,351,1,236
4027483,3933.0888671875,350,1,236
4027527,3933.1318359375,351,1,236
4027597,3933.2001953125,350,1,236
4027654,3933.255859375,351,1,236
4027718,3933.318359375,114,-1,236
4027755,3933.3544921875,350,1,236
4027831,3933.4287109375,351,1,236
4027962,3933.556640625,350,1,236
4028159,3933.7490234375,103,-1,236
4028172,3933.76171875,351,1,236
4029757,3935.3095703125,11,-1,237
4030782,3936.310546875,1,-1,237
4034813,3940.2470703125,350,0,237
4034829,3940.2626953125,351,0,237
4034895,3940.3271484375,350,0,237
4034955,3940.3857421875,351,0,237
4035865,3941.2744140625,350,0,237
4035897,3941.3056640625,351,0,237
4035935,3941.3427734375,350,0,237
4035981,3941.3876953125,351,0,237
4036037,3941.4423828125,350,0,237
4036125,3941.5283203125,351,0,237
4036166,3941.568359375,350,0,237
4036203,3941.6044921875,351,0,237
4036248,3941.6484375,350,0,237
4036492,3941.88671875,351,0,237
4036511,3941.9052734375,350,0,237
4036625,3942.0166015625,351,0,237
4036657,3942.0478515625,350,0,237
4036701,3942.0908203125,351,0,237
4036982,3942.365234375,350,0,237
4037037,3942.4189453125,351,0,237
4037306,3942.681640625,350,0,237
4037375,3942.7490234375,351,0,237
4037553,3942.9228515625,350,0,237
4037668,3943.03515625,351,0,237
4037767,3943.1318359375,350,0,237
4037837,3943.2001953125,351,0,237
4037934,3943.294921875,350,0,237
4037952,3943.3125,111,-1,237
4037973,3943.3330078125,351,0,237
4038043,3943.4013671875,350,0,237
4038062,3943.419921875,351,0,237
4038130,3943.486328125,350,0,237
4038411,3943.7607421875,101,-1,237
4038429,3943.7783203125,351,0,237
4040011,3945.3232421875,14,-1,238
4041034,3946.322265625,1,-1,238
4048205,3953.3251953125,114,-1,238
4048541,3953.6533203125,350,1,238
4048703,3953.8115234375,103,-1,238
4048738,3953.845703125,351,1,238
4050314,3955.384765625,11,-1,239
4051338,3956.384765625,1,-1,239
4055251,3960.2060546875,350,0,239
4055337,3960.2900390625,351,0,239
4055387,3960.3388671875,350,0,239
4055453,3960.4033203125,351,0,239
4055507,3960.4560546875,350,0,239
4055552,3960.5,351,0,239
4055581,3960.5283203125,350,0,239
4055619,3960.5654296875,351,0,239
4055663,3960.6083984375,350,0,239
4055712,3960.65625,351,0,239
4055754,3960.697265625,350,0,239
4055832,3960.7734375,351,0,239
4055859,3960.7998046875,350,0,239
4055909,3960.8486328125,351,0,239
4055949,3960.8876953125,350,0,239
4056122,3961.056640625,351,0,239
4056142,3961.076171875,350,0,239
4056253,3961.1845703125,351,0,239
4056270,3961.201171875,350,0,239
4056409,3961.3369140625,351,0,239
4056424,3961.3515625,350,0,239
4056471,3961.3974609375,351,0,239
4056539,3961.4638671875,350,0,239
4056590,3961.513671875,351,0,239
4056609,3961.5322265625,350,0,239
4056636,3961.55859375,351,0,239
4056656,3961.578125,350,0,239
4056690,3961.611328125,351,0,239
4056714,3961.634765625,350,0,239
4056750,3961.669921875,351,0,239
4056772,3961.69140625,350,0,239
4056805,3961.7236328125,351,0,239
4056918,3961.833984375,350,0,239
4057031,3961.9443359375,351,0,239
4057062,3961.974609375,350,0,239
4057165,3962.0751953125,351,0,239
